1.43,2.67,,In every generation
1.43,2.67,,there is a chosen one.
2.74,5.67,,she alone will stand
2.74,5.67,,"against the vampires,"
5.74,8.17,,the demons.
5.74,8.17,,and the forces of darkness.
8.24,9.91,,she is the slayer.
11.91,14.81,Cordelia,"i just love springtime,"
14.88,16.78,Cordelia,"me in bright, spring fashions."
16.78,17.8,Mitch,spring training.
17.87,20.29,Cordelia,me at the endofschool dance.
20.29,21.84,Harmony,the end of school.
21.9,25.16,Cordelia,definitely my favorite
21.9,25.16,Cordelia,time of year.
25.22,28.24,Cordelia,"i am, of course, having"
25.22,28.24,Cordelia,my dress specially made.
28.31,30.28,Cordelia,offtherack
28.31,30.28,Cordelia,gives me hives.
30.35,33.28,Mitch,let me guess.
30.35,33.28,Mitch,blue like your eyes.
33.35,35.78,Cordelia,"my eyes are hazel,"
33.35,35.78,Cordelia,helen keller.
35.85,37.78,Harmony,you two will look
35.85,37.78,Harmony,so fine together
37.85,39.79,Harmony,in the may queen
37.85,39.79,Harmony,photo.
39.85,42.46,Cordelia,"well, i haven't"
39.85,42.46,Cordelia,been elected may queen yet.
42.52,43.77,Cordelia,ooh! oh! oh!
46.41,48.95,Cordelia,behold the weirdness.
49.01,52.05,Buffy,you're probably wondering what
49.01,52.05,Buffy,"i'm doing with this stuff, huh?"
52.12,53.33,Cordelia,wow! i'm not.
53.33,55.39,Buffy,"uh, for history class."
55.45,59.31,Buffy,"mr. giles has this, like,"
55.45,59.31,Buffy,"hobby of collecting stuff,"
59.37,62.24,Buffy,which he lent me
59.37,62.24,Buffy,for showandtell.
62.31,64.01,Harmony,did i mention
64.01,67.02,Buffy,it's for history class?
65.08,67.51,Harmony,she is always hanging with
65.08,67.51,Harmony,that creepy librarian...
67.58,69.78,Harmony,in that creepy
67.58,69.78,Harmony,library.
69.85,73.47,Cordelia,"hey, did i ever tell you about the"
69.85,73.47,Cordelia,time she attacked me at the bronze?
73.54,77.04,Cordelia,i don't know why this school
73.54,77.04,Cordelia,admits mentals like her.
78.81,81.78,Ms. Miller,"if you prick us,"
78.81,81.78,Ms. Miller,do we not bleed?
81.85,85.58,Ms. Miller,"if you tickle us,"
81.85,85.58,Ms. Miller,do we not laugh?
85.65,89.3,Ms. Miller,"if you poison us,"
85.65,89.3,Ms. Miller,do we not die?
89.37,93.96,Ms. Miller,"and if you wrong us,"
89.37,93.96,Ms. Miller,"shall we not revenge?"""
95.39,98.7,Ms. Miller,okay.
95.39,98.7,Ms. Miller,"so talk to me, people."
98.76,101.27,Ms. Miller,how does what shylock
98.76,101.27,Ms. Miller,says here about being a jew...
101.33,105.17,Ms. Miller,relate to our discussion about the
101.33,105.17,Ms. Miller,anger of the outcast in society?
105.24,109.36,Cordelia,"cordelia. well, how about ""color"
105.24,109.36,Cordelia,"me totally selfinvolved""?"
109.42,111.83,Ms. Miller,care to elaborate?
109.42,111.83,Ms. Miller,yeah.
111.89,114.19,Cordelia,"with shylock, it's"
111.89,114.19,Cordelia,"whine, whine, whine,"
114.26,116.3,Cordelia,like the whole world
114.26,116.3,Cordelia,is about him.
116.36,118.4,Cordelia,"he acts like it's justice, him"
118.4,120.79,Ms. Miller,getting a pound of antonio's flesh.
120.85,123.2,Ms. Miller,it's not justice.
120.85,123.2,Ms. Miller,it's yicky.
123.27,127.74,Ms. Miller,but has shylock suffered? what's
123.27,127.74,Ms. Miller,his place in venice society?
127.81,129.56,Willow,"well, everyone looked down on him."
129.56,131.16,Cordelia,that is such a twinkie defense.
131.23,133,Cordelia,shylock should
131.23,133,Cordelia,get over himself.
133.07,136.72,Cordelia,people who think their
133.07,136.72,Cordelia,"problems are so huge craze me,"
136.79,139.69,Cordelia,like this time i sort of ran
136.79,139.69,Cordelia,over this girl on her bike.
139.75,140.49,Cordelia,it was the most
140.49,142.12,Ms. Miller,"traumatizing time my life,"
142.19,144.26,Ms. Miller,and she was trying to
142.19,144.26,Ms. Miller,"make it about her leg,"
144.33,146.53,Ms. Miller,like my pain meant nothing.
146.59,150.76,Ms. Miller,"well, cordelia's raised an interesting"
146.59,150.76,Ms. Miller,point here...
150.83,153.37,Ms. Miller,which we'll pursue
150.83,153.37,Ms. Miller,at a later time.
155.84,158.77,Cordelia,um...
155.84,158.77,Cordelia,ms. miller?
158.84,160.91,Ms. Miller,good observations
158.84,160.91,Ms. Miller,"today, cordelia."
160.98,163.24,Ms. Miller,it's always exciting to know
160.98,163.24,Ms. Miller,someone's actually done the reading.
163.31,167.28,Cordelia,"thanks. um, i want to talk"
163.31,167.28,Cordelia,to you about my final paper.
167.35,169.78,Cordelia,i'm real unfocused.
167.35,169.78,Cordelia,"i have all these thoughts,"
169.85,172.62,Cordelia,and i'm pretty sure they
169.85,172.62,Cordelia,all contradict each other.
172.69,176.29,Ms. Miller,"well, i have your outline here, but why"
172.69,176.29,Ms. Miller,don't you stop by tomorrow after school?
176.36,178.4,Ms. Miller,we'll go over it then. that'd be great.
178.4,179.08,Cordelia,thanks a lot.
179.14,182.57,Ms. Miller,you're welcome. i'll see you then.
182.57,183.58,Cordelia,"okay, bye."
183.65,188.45,Cordelia,"harmony, the dress is ready. it's so great!"
183.65,188.45,Cordelia,mitch is gonna die!
192.02,196.07,Cordelia,advertise your product or brand here
192.02,196.07,Cordelia,contact www.opensubtitles.org today
213.69,216,Bud,"hey, mitch,"
213.69,216,Bud,you going to the bronze?
216.06,218.22,Mitch,later. i'm picking
216.06,218.22,Mitch,out my tux first.
218.28,219.91,Mitch,got to look sharp for the big dig.
219.91,220.73,Bud,"oh, that's right."
220.8,222.77,Bud,you got to look good
220.8,222.77,Bud,to be on cordelia's arm.
222.84,226.34,Mitch,"oh, it's not her arm"
222.84,226.34,Mitch,i'm looking to be on.
240.27,242.44,Mitch,who's there?
250.57,253.23,Mitch,"okay, fun time's over."
250.57,253.23,Mitch,come out.
321.4,324.2,Cordelia,"now, remember who to"
321.4,324.2,Cordelia,"vote for for may queen,"
324.27,327.1,boy,as in me.  thanks.
327.17,329.71,Cordelia,hi! isn't this
327.17,329.71,Cordelia,the bomb?
329.77,332.44,Cordelia,i'm such the campaign
329.77,332.44,Cordelia,strategist.
332.51,333.01,Cordelia,"c."""
333.01,335.18,Harmony,for cordelia?
335.25,337.28,Cordelia,"no, ""c"" for wilma,"
335.25,337.28,Cordelia,little brain.
337.35,339.7,Harmony,"of course ""c"" for cordelia. this way, people"
339.7,341.79,Cordelia,will associate me with something sweet.
343.99,348.79,Cordelia,"here's a chocolate... oh, i don't"
343.99,348.79,Cordelia,think i need the loony fringe vote.
351.26,353.3,Buffy,well... i don't even
351.26,353.3,Buffy,like chocolates.
353.36,358.1,Buffy,"okay, that was the lamest"
353.36,358.1,Buffy,comeback of our times.
358.17,359.7,Xander,so what's cordelia up to?
359.77,362.77,Buffy,bribery. she's desperate to be may queen.
362.77,364.31,Xander,she does love titles.
364.38,367.98,Willow,"oh, god! remember in sixth"
364.38,367.98,Willow,grade with the field trip?
368.05,371.91,Xander,right! right! the guy with
368.05,371.91,Xander,the antlers on his belt.
371.98,374.09,Willow,"be my deputy."" and"
374.09,376.19,Xander,"remember, the hat?"
376.29,381.14,Buffy,"gee, it's fun that we're speaking in tongues."
381.21,382.41,Willow,i'm sorry.
382.78,385.11,Xander,"it was just, we had this,"
382.78,385.11,Xander,uh... you had to be there.
385.23,386.56,Willow,it's not even funny.
386.56,387.03,Xander,really.
387.1,390.62,Willow,cordelia just has a history
387.1,390.62,Willow,of trying too hard.
390.69,394.07,Xander,yeah. what kind of moron would
390.69,394.07,Xander,want to be may queen anyway?
394.14,395.35,Buffy,i was.
395.35,397.16,Xander,you what?
397.16,399.61,Buffy,at my old school.
399.64,403.11,Xander,so the good kind of moron would
399.64,403.11,Xander,"do that,"
403.18,405.12,Xander,"the, uh, nonmoron, i mean."
405.18,408.28,Buffy,"well, we didn't"
405.18,408.28,Buffy,"call it may queen,"
408.35,411.99,Xander,but we had the coronation and
408.35,411.99,Xander,the dance and all that stuff.
412.06,413.22,Buffy,it was nice.
413.22,417.39,Xander,you don't need that anymore. you've got us.
417.46,420.73,Willow,"be my deputy."""
422.77,426.32,Bud,guys! come on! mitch got
422.77,426.32,Bud,wailed on. i think he's...
426.39,427.12,Willow,he's dead?
427.12,428.15,Snyder,of course not.
428.22,430.16,Snyder,"dead. what are you,"
428.22,430.16,Snyder,ghouls?
430.22,432.86,Snyder,there are no dead
430.22,432.86,Snyder,students here...
432.93,434.33,Snyder,this week.
434.4,436.26,Snyder,clear back. make
434.4,436.26,Snyder,"room, all of you!"
436.33,437.82,Buffy,"mitch, what happened?"
437.82,439.17,Mitch,i don't know.
439.5,441.32,Mitch,ii heard something.
441.49,444.87,Mitch,i tried to
441.49,444.87,Mitch,grab aa bat...
444.94,446.87,Buffy,that hit me.
446.97,448.2,Buffy,what hit you?
448.2,449.99,Mitch,"the bat, by itself."
450.06,452.85,Mitch,"the thing was floating,"
450.06,452.85,Mitch,and it knocked me out.
452.91,456.47,Buffy,i better
452.91,456.47,Buffy,check out the scene.
456.53,459.3,Snyder,where do you think
456.53,459.3,Snyder,you're going?
459.37,463.91,Buffy,"um, mitch wanted me to get"
459.37,463.91,Buffy,his comb. hehe likes his comb.
463.97,466.91,Snyder,i don't think mitch
463.97,466.91,Snyder,needs his comb right now.
466.98,468.51,Snyder,i think mitch needs
466.98,468.51,Snyder,"medical attention,"
468.58,472.2,Snyder,and you need to stay away
468.58,472.2,Snyder,from the crime scene.
472.27,474.1,Snyder,always sticking your nose in.
474.1,474.73,Willow,sue?
474.8,478.39,Willow,what did you say? mitch
474.8,478.39,Willow,was gonna sue the school?
478.46,481.79,Snyder,sue?
478.46,481.79,Snyder,who?
483.93,487.01,Xander,"well, his dad is the most"
483.93,487.01,Xander,powerful lawyer in sunnydale.
487.08,489.35,Snyder,hold on. what have
487.08,489.35,Snyder,you two heard?
489.42,491.55,Xander,"his dad, the lawyer,"
489.42,491.55,Xander,you haven't heard of him?
491.62,494.65,Willow,other lawyers
491.62,494.65,Willow,"call him ""the beast."""
535.55,538,Willow,"look""?"
535.55,538,Willow,that's all it said?
538.07,540.18,Xander,look at what? look at mitch?
540.18,540.63,Buffy,maybe.
540.7,542.64,Buffy,all i know is
540.7,542.64,Buffy,it's a message.
542.7,545.17,Giles,"and? oh, here you are."
545.24,547.17,Buffy,and monsters don't
545.24,547.17,Buffy,usually send messages.
547.24,549.18,Buffy,"it's pretty much crush,"
547.24,549.18,Buffy,"kill, destroy."
549.24,551.68,Giles,this was different. i'd
549.24,551.68,Giles,have to say you're right.
551.75,554.11,Buffy,i love it when he says that.
551.75,554.11,Buffy,any theories?
554.18,556.6,Giles,it's a bit
554.18,556.6,Giles,"of a puzzle, really."
556.67,559.1,Giles,i've never actually
556.67,559.1,Giles,heard of anyone
559.17,561.04,Xander,attacked by a lone
559.17,561.04,Xander,baseball bat before.
561.11,563.87,Xander,maybe it's a vampire bat.
563.94,565.99,Xander,i'm alone
563.94,565.99,Xander,"with that one, huh?"
566.06,568.99,Giles,"well, assuming the bat"
566.06,568.99,Giles,"itself is not possessed,"
569.06,571.73,Giles,there are a few possibilities
569.06,571.73,Giles,that bear investigating:
571.8,574.03,Giles,someone
571.8,574.03,Giles,with telekinesis...
574.1,576.25,Giles,the power to move
574.1,576.25,Giles,objects at will...
576.32,578.81,Giles,"an invisible creature,"
578.87,581.52,Giles,"and, possibly, a poltergeist."
581.59,583.21,Willow,a ghost?
583.28,585.31,Giles,"yes, and a very angry one."
585.31,586.41,Buffy,"yeah, i'd say."
586.48,588.95,Buffy,the locker room
586.48,588.95,Buffy,was a real scene.
589.02,591.97,Willow,"if it's a ghost, then we're"
589.02,591.97,Willow,talking about a dead kid.
592.04,593.95,Buffy,i guess so.
592.04,593.95,Buffy,"you know,"
594.02,596.36,Buffy,why don't you compile a list
594.02,596.36,Buffy,of dead or missing kids?
596.42,597.72,Buffy,it's probably
596.42,597.72,Buffy,a good place to start.
597.79,600.59,Giles,and i'll research all the
597.79,600.59,Giles,"possibilities, ghosts included."
600.66,604.76,Xander,"xander, if you're not doing anything,"
600.66,604.76,Xander,would you like to help me?
604.83,606.77,Xander,what? so there's
604.83,606.77,Xander,homework now?
606.83,608.84,Xander,when did that happen?
608.9,611.25,Buffy,it's all part of the glamorous
608.9,611.25,Buffy,world of vampireslayage.
611.32,612.92,Xander,what part do you have? i'm gonna
612.92,614.52,Buffy,find out what i can about mitch.
614.59,616.04,Buffy,this attack wasn't random.
616.04,617.33,Xander,"well, i want that part."
617.39,620.7,Buffy,fine. you can do it. ask around.
617.39,620.7,Buffy,talk to his friends.
620.76,624.05,Xander,talk to cordelia.
620.76,624.05,Xander,talk to cordelia?
625.69,627.92,Xander,"so, research, huh?"
627.99,629.2,Harmony,hi.
629.2,632.02,Cordelia,"uh, hi."
630.07,632.75,Harmony,"cordelia, you weren't in fifth period."
632.75,634.38,Cordelia,i went to the hospital.
634.44,637.05,Harmony,"oh, mitch. how is he?"
634.44,637.05,Harmony,will he be okay?
637.11,639.05,Cordelia,"well, the doctor"
637.11,639.05,Cordelia,says he'll be fine.
639.12,641.48,Cordelia,they're gonna
639.12,641.48,Cordelia,"send him home tomorrow,"
641.55,645.39,Cordelia,but you should have seen him
641.55,645.39,Cordelia,"lying there, all black and blue."
645.45,648.82,Cordelia,how's he gonna look
645.45,648.82,Cordelia,in our prom pictures?
648.89,651.83,Cordelia,how am i ever going to be
648.89,651.83,Cordelia,able to show them to anyone?
651.9,654.66,Harmony,"well, they can do wonderful things"
651.9,654.66,Harmony,with airbrushes these days.
654.73,656.85,Cordelia,you think?
656.92,660.87,Cordelia,hi. hi. did you see mitch?
660.94,662.97,Cordelia,he just broke up with
660.94,662.97,Cordelia,"wendy eight seconds ago,"
663.04,664.88,Cordelia,and he's already nosing around.
664.88,665.77,Harmony,it's shameless.
665.84,668.34,Cordelia,in the springif he
665.84,668.34,Cordelia,"makes varsity baseball,"
668.41,670.75,Cordelia,maybe i'll take him on a test drive.
670.81,671.8,Marcie,"hi, guys!"
671.8,673.68,Cordelia,what do you want?
673.75,677.79,Cordelia,i just hope they can prop him up
673.75,677.79,Cordelia,long enough to take the picture.
677.85,680.48,Buffy,"cordelia, can i talk to you?"
680.48,681.42,Cordelia,"oh, great."
681.49,683.17,Harmony,why is she always
683.17,684.16,Cordelia,trying...
688.31,690.27,Cordelia,harmony!
691.53,694.15,Snyder,"oh, for heaven's sakes."
694.22,697.06,Snyder,"clear back, everyone."
694.22,697.06,Snyder,give her some air.
698.52,701.89,Harmony,"you, school nurse, now."
703.1,706.83,Harmony,"oh, my ankle."
703.1,706.83,Harmony,i think it's broken.
706.9,709.25,Buffy,what happened?
706.9,709.25,Buffy,"hey, who's the principal here?"
709.32,710.55,Buffy,what happened?
710.55,711.34,Cordelia,she fell!
711.4,713.61,Cordelia,we were standing
711.4,713.61,Cordelia,"at the top of the stairs,"
713.67,715.91,Cordelia,and she just fell
713.67,715.91,Cordelia,all by herself.
715.98,719.76,Harmony,no! i was pushed!
720.98,721.5,Harmony,ow!
721.5,723.22,Snyder,don't sue.
737.66,739.81,Buffy,is anybody here?
743.02,745.35,Buffy,[ footsteps ]
745.42,748.46,Buffy,"hey, who's here?"
762.41,765.76,Buffy,"okay,"
762.41,765.76,Buffy,i know someone's here.
770.02,770.93,Buffy,"look, i'm not going to hurt you."
770.02,770.93,Buffy,i just want to talk to you.
793.19,795.19,Buffy,"say, guys?"
796.42,799.06,Buffy,"giles, have you"
796.42,799.06,Buffy,ever touched a ghost?
799.12,803.95,Giles,"no, but from what i've heard, having a ghost"
799.12,803.95,Giles,pass through you is a singular experience.
804.01,806.42,Giles,"it's a rather cold,"
804.01,806.42,Giles,amorphous feeling
806.48,808.47,Giles,that makes your hair stand on end.
808.47,810.05,Buffy,"you see, that's my problem."
810.12,812.59,Buffy,"i touched the thing, but"
810.12,812.59,Buffy,it didn't go through me.
812.66,815.09,Buffy,"it bumped into me,"
812.66,815.09,Buffy,and it wasn't cold.
815.16,817.22,Xander,"so we're talking about what, an invisible person?"
817.22,818.31,Buffy,a girl. she laughed.
818.38,822.26,Giles,a girl on campus with the
818.38,822.26,Giles,ability to become invisible.
822.33,824.31,Xander,that is so cool!
824.31,824.93,Willow,cool?
827.02,827.77,Xander,"well, yeah, i would give anything"
827.02,827.77,Xander,to be able to turn invisible.
827.84,828.66,Xander,i wouldn't use my powers
828.66,829.27,Buffy,to beat people up.
829.34,830.66,Giles,i'd use my powers to protect
830.66,831.74,Buffy,the girls' locker room.
831.81,834.56,Buffy,it must be a fairly
831.81,834.56,Buffy,"heady experience,"
834.63,837.05,Buffy,having that ability.
837.11,839.55,Buffy,how'd she get it?
837.11,839.55,Buffy,is she a witch?
839.62,841.58,Buffy,cause we can
839.62,841.58,Buffy,fight a witch.
841.65,844.57,Buffy,greek myth speaks of
841.65,844.57,Buffy,"cloaks of invisibility,"
844.64,846.5,Buffy,but they're usually
844.64,846.5,Buffy,for the gods.
847.72,850.66,Buffy,research boy comes through
847.72,850.66,Buffy,with the knowledge.
850.73,853.16,Buffy,this girl's sort
850.73,853.16,Buffy,of petty for a god.
853.23,856.01,Willow,"she's got a grudge,"
853.23,856.01,Willow,but why harmony?
856.08,859.45,Xander,harmony and mitch:
856.08,859.45,Xander,their common denominator is...
859.52,860.84,Buffy,cordelia.
860.84,862.59,Willow,so what now?
862.66,866.06,Buffy,"first thing tomorrow, why don't you"
862.66,866.06,Buffy,pull up that missing kids list.
866.13,868.44,Willow,got it.
866.13,868.44,Willow,i'll see you then.
868.51,870.06,Willow,see ya.
870.06,870.95,Buffy,bye.
871.11,872.31,Xander,"oh, hey, do you want to come to"
871.11,872.31,Xander,our place tonight for dinner?
872.38,873.93,Xander,mom's making her famous phone
873.93,875.32,Willow,call to the chinese place.
875.38,877.82,Willow,"xander, do you guys"
875.38,877.82,Willow,even have a stove?
877.89,882.52,Giles,"so, i'll look into ways that you"
877.89,882.52,Giles,can decloak an invisible someone.
882.59,884.76,Giles,what about you? i think cordelia's going
884.76,886.76,Buffy,to be working on her may queen dress.
886.83,890.77,Buffy,maybe there'll be some action. i
886.83,890.77,Buffy,guess i'm gonna start the hunt.
890.83,895.67,Giles,how exactly do you propose to
890.83,895.67,Giles,hunt someone you can't see?
895.74,897.79,Giles,you may have to
895.74,897.79,Giles,work on listening to people.
897.86,899.07,Buffy,very funny.
899.07,901.16,Giles,i thought so.
911.54,912.6,Cordelia,should i wear my hair up?
912.67,917.02,Cordelia,do you think
912.67,917.02,Cordelia,i should wear it up?
917.34,919.69,Cordelia,how does
917.34,919.69,Cordelia,"the, um, hem go?"
919.76,922.13,Cordelia,is it... is it
919.76,922.13,Cordelia,long enough or...
929.56,931.57,Cordelia,isn't it beautiful?
931.64,934.14,Cordelia,ohh!
960.37,962.42,Giles,who's there?
975.85,977.79,Giles,ahh...
977.85,980.79,Giles,a vampire
977.85,980.79,Giles,casts no reflection.
980.86,984.76,Angel,don't worry.
980.86,984.76,Angel,i'm not here to eat.
984.83,987.83,Giles,buffy told me you don't
984.83,987.83,Giles,feed from humans anymore.
987.9,989.31,Angel,not for a long while.
989.31,991.72,Giles,"is that why you're here, to see her?"
991.78,995.45,Angel,i can't.
991.78,995.45,Angel,"it's, uh..."
995.52,998.99,Angel,it's too hard for me
995.52,998.99,Angel,to be around her.
999.06,1002.24,Giles,a vampire in love
999.06,1002.24,Giles,with a slayer.
1002.31,1004.75,Giles,it's rather poetic...
1004.81,1008.22,Giles,in a maudlin sort of way.
1008.38,1010.25,Giles,"what can i, uh..."
1010.32,1012.75,Giles,what can i do
1010.32,1012.75,Giles,for you?
1012.82,1016.02,Angel,i know you've been
1012.82,1016.02,Angel,researching the master.
1016.09,1017.26,Giles,yes. the vampire king.
1017.33,1020.76,Giles,i'm trying to learn as much
1017.33,1020.76,Giles,as i can about him
1020.83,1022.75,Giles,for the day that
1020.83,1022.75,Giles,buffy must face him.
1022.82,1025.25,Angel,something's already in
1022.82,1025.25,Angel,"motion, something big,"
1025.32,1027.75,Angel,but i don't know what.
1027.82,1031.12,Angel,you've read all the slayer
1027.82,1031.12,Angel,"lore there is, right?"
1031.19,1035.26,Giles,i've studied all the extant
1031.19,1035.26,Giles,"volumes, of course."
1035.33,1040.77,Giles,but the most salient books of
1035.33,1040.77,Giles,slayer prophecy have been lost:
1040.83,1044.77,Giles,"the tiberius manifesto,"
1040.83,1044.77,Giles,the pergamum codex.
1044.84,1046.17,Angel,the codex?
1046.24,1048.94,Giles,it's reputed to have contained
1046.24,1048.94,Giles,the most complete prophecies
1051.02,1051.94,Giles,about the slayer's role
1051.02,1051.94,Giles,in the end years.
1054.02,1055.18,Giles,"unfortunately, the book was"
1054.02,1055.18,Giles,lost in the 15th century.
1055.25,1059.57,Angel,not lost...
1055.25,1059.57,Angel,misplaced.
1059.64,1063.29,Angel,i can get it.
1064.79,1067.06,Giles,that would be most helpful.
1068.63,1071.46,Giles,"uh, my... my own volumes"
1068.63,1071.46,Giles,"have, uh..."
1071.53,1073.33,Giles,have been rather useless
1071.53,1073.33,Giles,of late.
1073.4,1076.87,Angel,legends of vishnu?
1077.2,1081.89,Giles,there's an invisible girl
1077.2,1081.89,Giles,terrorizing the school.
1081.96,1084.53,Angel,that's not really
1081.96,1084.53,Angel,my area of expertise.
1084.59,1086.26,Giles,"nor mine, i'm afraid."
1086.33,1088.76,Giles,"it's fascinating, though."
1088.83,1094.2,Giles,"by all accounts, it's a"
1088.83,1094.2,Giles,wonderful power to possess.
1094.27,1096.27,Angel,"oh, i don't know."
1097.84,1101.74,Angel,looking in the mirror every day
1097.84,1101.74,Angel,and seeing nothing there...
1103.16,1104.93,Angel,it's an overrated
1103.16,1104.93,Angel,pleasure.
1110.95,1115.62,Cordelia,god! i am never sitting through
1110.95,1115.62,Cordelia,one of those alumni lectures again!
1115.69,1118.89,Cordelia,two hours of
1115.69,1118.89,Cordelia,"my trek through nepal."""
1118.96,1120.89,Cordelia,hello. there
1118.96,1120.89,Cordelia,is nobody caring.
1120.96,1124.76,Marcie,did you guys see his toupee?
1120.96,1124.76,Marcie,it looked like a cabbage.
1124.83,1127.5,Cordelia,and those slides?
1124.83,1127.5,Cordelia,that's a mountain.
1127.57,1128.11,Angel,that's
1128.11,1129.54,Cordelia,"a mountain, too."
1129.6,1131.65,Cordelia,now look
1129.6,1131.65,Cordelia,"at some mountains."""
1131.72,1135.96,Harmony,i swear he had 3 slides and
1131.72,1135.96,Harmony,just used them over and over.
1136.03,1139.66,Marcie,"i know, but did you see his toupee?"
1136.03,1139.66,Marcie,"it was, like, the worst."
1139.73,1141.98,Harmony,"we're talking, okay?"
1142.05,1145.08,Cordelia,oh! and did you guys check
1142.05,1145.08,Cordelia,out that extreme toupee?
1145.15,1149.42,Cordelia,yeah. that's realistic.
1145.15,1149.42,Cordelia,it looked like a cabbage.
1151.49,1153.89,Harmony,that's so funny.
1160.43,1164.2,Snyder,the winner is cordelia chase.
1164.27,1166.77,Snyder,let's bring up
1164.27,1166.77,Snyder,our new may queen.
1168.28,1170.54,Cordelia,thank you for making
1168.28,1170.54,Cordelia,the right choice...
1170.61,1174.11,Cordelia,and for showing me
1170.61,1174.11,Cordelia,how much you all love me.
1175.65,1180.37,Cordelia,being this popular is not just
1175.65,1180.37,Cordelia,"my right, but my responsibility."
1180.44,1183.74,Xander,and i want you to know i
1180.44,1183.74,Xander,take it very seriously.
1183.81,1186.26,Xander,so giles said
1183.81,1186.26,Xander,you'd be here.
1186.33,1187.98,Xander,why are you being here?
1187.98,1189.56,Buffy,"last night was a bust,"
1189.63,1191.13,Buffy,but i still think
1189.63,1191.13,Buffy,cordy's the key here.
1191.2,1193.55,Willow,the missing girls list.
1191.2,1193.55,Willow,they've stayed missing.
1193.62,1196.74,Willow,"i pulled up their classes, activities,"
1196.74,1198.96,Buffy,medical records. good work.
1202.39,1205.6,Willow,has cordelia hired
1202.39,1205.6,Willow,a bodyguard or something?
1207.93,1210.8,Buffy,"hey, you guys, check out this one."
1207.93,1210.8,Buffy,it's the most recent one.
1210.87,1213.24,Buffy,"marcie ross disappeared,"
1210.87,1213.24,Buffy,"like, six months ago."
1213.3,1214.82,Xander,i don't know her.
1214.82,1215.89,Willow,"me, neither."
1215.96,1219.26,Buffy,her only activity was band.
1215.96,1219.26,Buffy,she played the flute.
1219.33,1220.98,Willow,"so? well, last night when i was"
1220.98,1222.41,Buffy,"hunting i heard this flute,"
1222.48,1224.28,Buffy,but i couldn't figure out
1222.48,1224.28,Buffy,where it was coming from.
1224.35,1227.27,Buffy,and it was in the band room that
1224.35,1227.27,Buffy,i lost miss invisible yesterday.
1227.34,1229.67,Buffy,"you know, this all tracks."
1227.34,1229.67,Buffy,i'm going to check it out.
1229.74,1232.67,Xander,see you guys later? okay.
1229.74,1232.67,Xander,we'll see you after geometry.
